Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
CUST-03103,373,2,3368.7200000000003,2,3,1,231,6,Needs Attention
CUST-03105,720,3,47144.911250000005,1,4,4,144,9,At Risk
CUST-03106,469,2,12793.62,2,3,2,232,7,Needs Attention
CUST-03107,845,1,23522.73,1,2,3,123,6,Needs Attention
CUST-03108,372,2,15935.3,2,3,2,232,7,Needs Attention
CUST-03110,35,17,167611.70125,5,5,5,555,15,Champions
CUST-03111,648,1,18645.99,1,2,3,123,6,Needs Attention
CUST-03114,1085,1,2678.89,1,2,1,121,4,Lost Customers
CUST-03115,15,2,10046.39,5,3,2,532,10,Needs Attention
CUST-03117,357,3,10527.58,2,4,2,242,8,Needs Attention
CUST-03118,214,3,53624.700000000004,3,4,4,344,11,Loyal Customers
CUST-03119,673,1,18824.43,1,2,3,123,6,Needs Attention
CUST-03120,62,12,60235.020000000004,4,5,4,454,13,Champions
CUST-03121,4,61,649164.6375000001,5,5,5,555,15,Champions
CUST-03123,38,12,234584.725,5,5,5,555,15,Champions
CUST-03124,797,1,2347.39,1,2,1,121,4,Lost Customers
CUST-03125,706,2,5570.45,1,3,2,132,6,Needs Attention
CUST-03126,14,9,138620.44125,5,5,5,555,15,Champions
CUST-03127,425,2,30309.49,2,3,3,233,8,At Risk
CUST-03128,93,2,8476.5,4,3,2,432,9,Needs Attention
CUST-03129,643,1,3144.66,1,2,1,121,4,Lost Customers
CUST-03130,112,3,21781.35,4,4,3,443,11,Loyal Customers
CUST-03133,1,9,129230.0025,5,5,5,555,15,Champions
CUST-03134,153,1,1941.83,3,2,1,321,6,Needs Attention
CUST-03135,87,7,111156.90125000001,4,5,5,455,14,Champions
CUST-03136,473,1,3068.7,2,2,1,221,5,Lost Customers
CUST-03137,47,4,18933.25,4,4,3,443,11,Loyal Customers
CUST-03138,618,2,16684.72,2,3,2,232,7,Needs Attention
CUST-03139,355,1,39622.2,2,2,3,223,7,Needs Attention
CUST-03141,548,4,57128.42,2,4,4,244,10,At Risk
CUST-03142,845,1,28279.73,1,2,3,123,6,Needs Attention
CUST-03143,424,2,4100.65,2,3,1,231,6,Needs Attention
CUST-03144,396,1,41346.911250000005,2,2,4,224,8,Needs Attention
CUST-03145,747,1,13982.55,1,2,2,122,5,Lost Customers
CUST-03147,919,1,2920.36,1,2,1,121,4,Lost Customers
CUST-03148,35,1,41191.99,5,2,3,523,10,Potential Loyalists
CUST-03149,617,3,32273.98,2,4,3,243,9,At Risk
CUST-03150,449,2,22358.78,2,3,3,233,8,At Risk
CUST-03151,874,2,20224.25,1,3,3,133,7,At Risk
CUST-03152,61,14,194613.55125,4,5,5,455,14,Champions
CUST-03153,841,1,17111.56,1,2,3,123,6,Needs Attention
CUST-03154,156,15,215242.0625,3,5,5,355,13,Loyal Customers
CUST-03155,120,3,91115.04125000001,4,4,5,445,13,Champions
CUST-03156,33,7,71444.47,5,5,4,554,14,Champions
CUST-03157,617,1,24868.0,2,2,3,223,7,Needs Attention
CUST-03158,441,9,99528.87250000001,2,5,5,255,12,At Risk
CUST-03159,60,1,21366.7,4,2,3,423,9,Potential Loyalists
CUST-03161,370,3,50830.86,2,4,4,244,10,At Risk
CUST-03164,86,3,44778.15,4,4,4,444,12,Champions
CUST-03165,36,15,198380.1825,5,5,5,555,15,Champions
CUST-03166,377,1,12794.53,2,2,2,222,6,Lost Customers
CUST-03167,383,4,80173.65125000001,2,4,5,245,11,At Risk
CUST-03168,810,1,2520.89,1,2,1,121,4,Lost Customers
CUST-03169,7,37,455182.66625,5,5,5,555,15,Champions
CUST-03170,17,8,179429.5125,5,5,5,555,15,Champions
CUST-03171,652,3,34572.979999999996,1,4,3,143,8,At Risk
CUST-03172,153,4,86325.79125000001,3,4,5,345,12,Loyal Customers
CUST-03173,764,1,10055.57,1,2,2,122,5,Lost Customers
CUST-03174,80,7,33680.12,4,5,3,453,12,Loyal Customers
CUST-03175,166,1,21846.64,3,2,3,323,8,Needs Attention
CUST-03176,99,3,9238.26,4,4,2,442,10,Needs Attention
CUST-03177,1064,1,26667.3,1,2,3,123,6,Needs Attention
CUST-03178,1092,1,4054.56,1,2,1,121,4,Lost Customers
CUST-03179,20,5,64020.869999999995,5,4,4,544,13,Champions
CUST-03181,4,3,14715.560000000001,5,4,2,542,11,Needs Attention
CUST-03182,749,1,2531.24,1,2,1,121,4,Lost Customers
CUST-03184,768,2,13810.43,1,3,2,132,6,Needs Attention
CUST-03185,44,3,47938.520000000004,4,4,4,444,12,Champions
CUST-03186,17,3,15605.75,5,4,2,542,11,Needs Attention
CUST-03187,91,3,51444.18,4,4,4,444,12,Champions
CUST-03189,191,16,257415.93375000003,3,5,5,355,13,Loyal Customers
CUST-03191,40,11,142395.46,5,5,5,555,15,Champions
CUST-03193,748,1,17965.74,1,2,3,123,6,Needs Attention
CUST-03195,769,1,3612.4,1,2,1,121,4,Lost Customers
CUST-03196,771,1,30748.91,1,2,3,123,6,Needs Attention
CUST-03197,937,1,5316.15,1,2,2,122,5,Lost Customers
CUST-03198,511,4,25678.71,2,4,3,243,9,At Risk
CUST-03199,336,1,6832.47,3,2,2,322,7,Needs Attention
CUST-03200,5,3,5023.4,5,4,2,542,11,Needs Attention
